user_id,id,name,date,description,genre,theme,rating
142,1088200,The Game,2020-01-01,Short documentary presents a high-tension soccer match from the perspective of an ever-vigilant referee.,['Documentary'],,5
142,1867489,A Grand Day Out,2024-01-01,"A GRAND DAY OUT is a lyrical, glass-half-empty short about two men and a dog who decide to take a trip to the seaside. Disappointment, dissatisfac- tion, and some poorly disguised passive-aggres- sive behaviour ensues.",['[]'],,4
142,1621514,Aliens,2021-01-01,"A film about how language, be it film, art or written language, creates in itself a system where separation precedes contact.",['[]'],,5
142,1680187,The Game,2022-01-01,"With her daughter about to leave for college, Jennifer Hansen decides to foster two seemingly sweet sisters. But there's something strange about these two girls.",['[]'],,5
143,1088200,The Game,2020-01-01,Short documentary presents a high-tension soccer match from the perspective of an ever-vigilant referee.,['Documentary'],,5
143,1178772,The Game,2021-01-01,"Strahinja, a smuggler with a failed marriage, becomes stranded with teens he's to take across the border to Hungary. The boys' open-hearted approach to life makes Strahinja aware of the walls he has built around his own.",['Drama'],,5
143,1317721,Contact,2023-01-01,"A Cornish-speaking alien returns to earth with the mortal remains of a 10th century pilgrim, and demands to speak with Jenna Gwennap.  In Kernewek with English subtitles.",['Science Fiction'],,3
143,1680187,The Game,2022-01-01,"With her daughter about to leave for college, Jennifer Hansen decides to foster two seemingly sweet sisters. But there's something strange about these two girls.",['[]'],,5
143,1080600,The Game,2022-01-01,"During the Cold War, the secret service of Kádár began a more dangerous state security game than ever before.","['Thriller', 'Drama']",,5
143,1886004,Contact,2022-01-01,"Strange things have been happening around town. Joe is moving house, before an alien invasion interrupts him.","['Science Fiction', 'Drama', 'Thriller']",,3
144,1078240,Anaconda,2024-01-01,"A struggling circus crew gets deceived by its former partner, as it embarks on a tour in Thailand. During the journey through a Southeast Asian rainforest, they encounter attacks by a giant python. They meet a mysterious man named Jeff who offers to help, but they soon realize he's a poacher. As they search for Jeff's boat, they face life-and-death struggles with the python and Jeff himself.","['Horror', 'Adventure']",,1
144,1264280,Alien,2024-01-01,"In a small Ural village live only simple ordinary people except for the local hearing-impaired “fool” lyosha. he lives in a makeshift house made of garbage, weekly draws strange circles on the fields and tries to catch radio waves 24 hours a day in hope to contact representatives of extraterrestrial civilizations. the villagers laugh at lyosha and his strange hobbies, but everything changes when the one he has been calling for so long finally visits him.",['Drama'],,4
144,1058045,Diva,2020-01-01,"Skill, beauty, personality, ‘Diving Diva’ Lee-young has it all. Not being able to be with her best friend Su-jin is the only thing that gets in her way. Just so she can help Su-jin out, she changes her event to synchronizing swimming. While pouring everything to Olympics selection practice, Su-jin and Lee-young are involved in a freak accident. Su-jin disappears without a trace, while Lee-young survives but loses her memory. Lee-young’s memory slowly comes back to her but remembers strange side of Su-jin. Her iron will begins to shake on the diving board.","['Mystery', 'Thriller']",,4
144,1010847,Little Women,2022-01-01,"Three sisters, who only have each other and never enough money, get entangled in a conspiracy involving the rich and powerful.","['Mystery', 'Drama']","War and historical adventure, Military combat and heroic soldiers, Suspenseful crime thrillers",4
144,1736687,Othello,2023-01-01,"Frantic Assembly's famous take on Othello revived in 2023, featuring Michael Akinsulire in the title role.",['[]'],,4
144,1711285,Diva,2023-01-01,"Diva, a student who works as a model and famous artist. He has a perfect life. However, behind it all he often experienced terror. One day, he met Zayn. Zayn helped Diva from being chased by fans who asked for photos.","['Drama', 'Romance']",,4
145,1249102,The Howling,2021-01-01,"Raised by an alcoholic father, a sheep breeder, Kuba is growing up in a small village where nothing ever happens. One day, an old friend from the big city arrives.",['Drama'],,3
145,1262804,contact,2024-01-01,"Reminiscing on a failed relationship, a young woman goes about her day, though is unable to escape the spectre of her ex-lover.",['Drama'],,4
145,1511347,The Fugitive,2024-01-01,"She is a lonely young woman, spending her nights drinking. He is a man on the run. They meet each other one evening in a bar. It could be the beginning of a beautiful friendship, something more or just a small moment of rest and human connection between the big events of their lives.","['Drama', 'Crime']",,5
145,1058951,Blink,2024-01-01,"Apoorva, a 24-year-old in Bengaluru, conceals his failed MA from his mother. Juggling part-time jobs, he relies on his love interest, Swapna, for support. Apoorva's unique ability to control blinking becomes a curse when a mysterious old man reveals his father's survival.","['Thriller', 'Science Fiction', 'Music']",,3
145,1702482,The Fog,2021-01-01,"Mark Fisher argues that there is widespread anxiety and depression in our society, the one caused by capitalism. Virginia Woolf described her depression as the nebulous fog. I saw the nebulous fog covering us, making us more anxious and depressed. Where does this fog come from? What is it formed of? Is there a way out? This is my animated attempt to catch the fog.",['[]'],,4
145,1080600,The Game,2022-01-01,"During the Cold War, the secret service of Kádár began a more dangerous state security game than ever before.","['Thriller', 'Drama']",,2
146,1087159,Playing God,2020-01-01,"The 78-year-old former architect Richard Gärtner (Matthias Habich) wants to put an end to his life. However, this should not be done abroad, but quite legally with the help of his family doctor. For Dr. Brandt (Anna Maria Mühe), out of personal conviction, it is out of the question to get her elderly but healthy patient a fatal preparation.",['Drama'],,5
146,1199124,Boogie Nights,2022-01-01,"A fantasy film in which the world is coming to an end due to North Korea's sudden announcement of a nuclear explosion, and an ordinary office worker meets five women while planning to live his last day without regret, and finds his life as he is caught up in an unexpected extreme situation.","['Crime', 'Comedy', 'Drama', 'Action']",,4
146,1818654,Playing God,2024-01-01,"In the midst of a prayer, a young woman struggles to keep her faith.",['[]'],,5
146,1886004,Contact,2022-01-01,"Strange things have been happening around town. Joe is moving house, before an alien invasion interrupts him.","['Science Fiction', 'Drama', 'Thriller']",,4
146,1262804,contact,2024-01-01,"Reminiscing on a failed relationship, a young woman goes about her day, though is unable to escape the spectre of her ex-lover.",['Drama'],,4
146,1317721,Contact,2023-01-01,"A Cornish-speaking alien returns to earth with the mortal remains of a 10th century pilgrim, and demands to speak with Jenna Gwennap.  In Kernewek with English subtitles.",['Science Fiction'],,4
147,1886004,Contact,2022-01-01,"Strange things have been happening around town. Joe is moving house, before an alien invasion interrupts him.","['Science Fiction', 'Drama', 'Thriller']",,4
147,1262804,contact,2024-01-01,"Reminiscing on a failed relationship, a young woman goes about her day, though is unable to escape the spectre of her ex-lover.",['Drama'],,4
147,1911074,Mad City,2023-01-01,"At the end of 2019, Cheng Gong and his wife had a big fight over their household duties. His wife was fed up with Cheng Gong choosing work over his family. In anger, she left him a divorce agreement and took their daughter, Qiqi, to her mother’s house. Cheng Gong, taking the advice of his good friend Qiangzi, decided to go to South Korea to relieve his stress. Despite enjoying himself in South Korea, Cheng Gong still missed his wife and daughter. However, after failing to reach his wife several times, Cheng Gong began to collapse emotionally and started drinking to drown his sorrows. Under the influence of alcohol and the atmosphere, Cheng Gong gradually lost consciousness. When he woke up, he found himself alone on a bench in the park, having lost all his money and belongings while he was drunk at the bar. At first, Cheng Gong thought he simply got lost. However, he soon discovered that he was about to face a world-shaking change.",['[]'],,5
147,1199124,Boogie Nights,2022-01-01,"A fantasy film in which the world is coming to an end due to North Korea's sudden announcement of a nuclear explosion, and an ordinary office worker meets five women while planning to live his last day without regret, and finds his life as he is caught up in an unexpected extreme situation.","['Crime', 'Comedy', 'Drama', 'Action']",,4
147,1317721,Contact,2023-01-01,"A Cornish-speaking alien returns to earth with the mortal remains of a 10th century pilgrim, and demands to speak with Jenna Gwennap.  In Kernewek with English subtitles.",['Science Fiction'],,4
148,1565242,Being There,2020-01-01,"A tragic scene takes place between a mother and daughter outside an animal clinic. Many observe the scene and pass by, but only one dares to really be there. The film is to honor the one.",['Drama'],,5
148,1122472,Psycho,2020-01-01,"It is not easy to make an appointment with the in-demand 40-year-old Moscow psychotherapist Oleg. To his clients, he seems to be a successful and independent family man, while passions are raging inside him, he himself needs qualified help from a specialist, and his wife went missing a little over a year ago.",['Drama'],,1
148,1188641,Cinderella,2021-01-01,"Akira and her band as they go into the dense forest to research on the sounds of nature. Akira celebrates her birthday there with her band mates and receives a gift of a beautiful Cinderella gown. But when she wears the gown, her behavior starts to change, as if she has been possessed.","['Thriller', 'Horror']",,3
148,1602638,Hamlet,2023-01-01,"The ultimate royal family crisis. Prince Hamlet's father is dead, poisoned by his uncle, who has usurped the throne and married his mother, the Queen. When the dead King's ghost appears, commanding his son to revenge his foul and most unnatural murder, Hamlet is set on a course of action that can only end in the destruction of a dynasty and his own extinction.","['Drama', 'Mystery']",,2
148,1238780,The Godfather,2023-01-01,An angry comedy set in the world of really organized crime.,"['Crime', 'Comedy']",,1
148,1014920,The Abyss,2023-01-01,"As the Swedish town of Kiruna sinks, Frigga finds herself torn between her family and her job as security chief at the world's largest underground mine.","['Drama', 'Thriller', 'Action']","Moving relationship stories, Emotional and touching family dramas, Heartbreaking and moving family drama, Enduring stories of family and marital drama",4
149,1203890,Mother,2020-01-01,"Three days in the life of a young mother, her mother, and her son, Luther, living in the postcolonial, matriarchal culture of rural Jamaica. As the narrative unfolds, a simmering conflict over Luther and his femininity surfaces and we are offered insight into two mothers with conflicting notions about love and protection.",['Drama'],,2
149,1241767,Mother,2020-01-01,"A young dancer from a violent favela in Rio de Janeiro finds redemption through his vogueing family, the art of Ballroom and his relationship with his vogueing mother, Makayla.",['[]'],,2
149,1199124,Boogie Nights,2022-01-01,"A fantasy film in which the world is coming to an end due to North Korea's sudden announcement of a nuclear explosion, and an ordinary office worker meets five women while planning to live his last day without regret, and finds his life as he is caught up in an unexpected extreme situation.","['Crime', 'Comedy', 'Drama', 'Action']",,4
149,1848651,Mother,2024-01-01,,['Animation'],,2
149,1317721,Contact,2023-01-01,"A Cornish-speaking alien returns to earth with the mortal remains of a 10th century pilgrim, and demands to speak with Jenna Gwennap.  In Kernewek with English subtitles.",['Science Fiction'],,3
149,1940074,Mother,2024-01-01,"A short revenge story, while the sun goes down.",['Drama'],,2
150,1222186,Swingers,2021-01-01,"People who are very different in social origin, material capabilities, occupation and outlook on life are involved in a curious situation. Wealthy businessman Igor and his girlfriend Olga - a socialite who dreams of a career as a designer; tired from work as a physiotherapist Andrey and his wife, a pharmacist, Irina. The thrill seeking in one case and the desire to find a way out of the family dead end in the other lead these couples to a New Year's Eve swinger party. A sexual experiment in both couples, initiated by only one of the partners, turns into a series of incidents and ends in failure. To the surprise of themselves and their ""legitimate"" halves, the heroes reveal real feelings and strong mutual affection.","['Romance', 'Comedy']",,3
150,1238780,The Godfather,2023-01-01,An angry comedy set in the world of really organized crime.,"['Crime', 'Comedy']",,5
150,1594267,Welcome to the Dollhouse,2021-01-01,"A dive into the societal rules and expectations of the celebration of  women’s bodies and their use to show love and power. The Disdress Dolls shimmy, shake, and strip across the stage, challenging concepts of strength and femininity by offering a vulnerable portrait of themselves and playful and macabre world.",['Documentary'],,4
150,1502812,BOUND,2023-01-01,A man is held prisoner and forced to face horrors he cannot comprehend.,['Horror'],,4
151,1565242,Being There,2020-01-01,"A tragic scene takes place between a mother and daughter outside an animal clinic. Many observe the scene and pass by, but only one dares to really be there. The film is to honor the one.",['Drama'],,4
151,1096758,Father of the Bride,2020-01-01,"At his brother's wedding, the best man attempts to deliver his speech after an encounter in the hotel bathroom with the father of the bride.",['Drama'],,4
151,1287745,The Apartment,2023-01-01,"A man wakes up disoriented in his own apartment, and soon realizes that he is locked up and has no way out.",['Horror'],,3
151,1602638,Hamlet,2023-01-01,"The ultimate royal family crisis. Prince Hamlet's father is dead, poisoned by his uncle, who has usurped the throne and married his mother, the Queen. When the dead King's ghost appears, commanding his son to revenge his foul and most unnatural murder, Hamlet is set on a course of action that can only end in the destruction of a dynasty and his own extinction.","['Drama', 'Mystery']",,4
151,1334264,While You Were Sleeping,2021-01-01,Explore the lives of those who are keeping clean the environment of your work space or entertainment place.,['Documentary'],,4
151,1231537,Dead Man,2024-01-01,"A small village lost in the mountains, paralyzed after the closing of a mine, receives the arrival of an outsider who offers a significant payment in exchange for a very special job: to kill the owner of the mine.",['[]'],,4
152,1178243,Ghost,2023-01-01,"When a deadly religious cult begins weaponizing demonic entities, it's up to a band of church funded mercenaries to take them down before they unleash Hell on Earth. When word of a Fallen Angel reaches the team, the stakes are raised and the fate of humanity rests on the shoulders of one man: Ghost.","['Horror', 'Action']",,5
152,1192560,Now and Then,2023-01-01,"While moving house, a middle-aged Muslim woman finds a box of old tapes filled with the memories of her husband's previous relationship and becomes increasingly obsessed.",['Drama'],,5
152,1334264,While You Were Sleeping,2021-01-01,Explore the lives of those who are keeping clean the environment of your work space or entertainment place.,['Documentary'],,5
152,1072572,Sense and Sensibility,2024-01-01,"A period adaptation of Jane Austen's Sense and Sensibility. After a change in circumstances, Marianne is torn between two men, while Elinor longs for a man beyond reach.","['Drama', 'Comedy', 'TV Movie']",,4
152,1932373,gHost,2022-01-01,A lonely ghost must prepare his house on time for guests after signing up as an Airbnb host.,"['Comedy', 'Family']",,5
152,1074434,Ghost,2023-01-01,"A dreaded gangster called ‘Ghost’, takes hostage of a prison, and an efficient police officer Chengappa is immediately deputed to solve the issue. And thus begins the cat and mouse chase between an intelligent criminal and a ruthless police officer.","['Thriller', 'Action']",,5
153,1910335,Mother,2023-01-01,"With the beginning of the war, Katia decided to leave her hometown and take her mother. But mother is getting her nails done.",['[]'],,3
153,1940074,Mother,2024-01-01,"A short revenge story, while the sun goes down.",['Drama'],,3
153,1203890,Mother,2020-01-01,"Three days in the life of a young mother, her mother, and her son, Luther, living in the postcolonial, matriarchal culture of rural Jamaica. As the narrative unfolds, a simmering conflict over Luther and his femininity surfaces and we are offered insight into two mothers with conflicting notions about love and protection.",['Drama'],,3
153,1262804,contact,2024-01-01,"Reminiscing on a failed relationship, a young woman goes about her day, though is unable to escape the spectre of her ex-lover.",['Drama'],,5
153,1726127,Mother,2022-01-01,"Following the mother of martyrs Pro-Ukraine, Qingwen who missed her lost son Guo Zhenggao and accuse the brutal of the war that takes up so many life.",['Documentary'],,3
153,1238780,The Godfather,2023-01-01,An angry comedy set in the world of really organized crime.,"['Crime', 'Comedy']",,3
154,1262804,contact,2024-01-01,"Reminiscing on a failed relationship, a young woman goes about her day, though is unable to escape the spectre of her ex-lover.",['Drama'],,3
154,1088200,The Game,2020-01-01,Short documentary presents a high-tension soccer match from the perspective of an ever-vigilant referee.,['Documentary'],,3
154,1080600,The Game,2022-01-01,"During the Cold War, the secret service of Kádár began a more dangerous state security game than ever before.","['Thriller', 'Drama']",,3
154,1122472,Psycho,2020-01-01,"It is not easy to make an appointment with the in-demand 40-year-old Moscow psychotherapist Oleg. To his clients, he seems to be a successful and independent family man, while passions are raging inside him, he himself needs qualified help from a specialist, and his wife went missing a little over a year ago.",['Drama'],,5
154,1675391,Vertigo,2024-01-01,"Feeling the experience of Los Angeles spaces in the night through the perception of a lonely woman, wandering in the streets, having ritual moments of interiority, and letting go through dance.",['[]'],,4
154,1178772,The Game,2021-01-01,"Strahinja, a smuggler with a failed marriage, becomes stranded with teens he's to take across the border to Hungary. The boys' open-hearted approach to life makes Strahinja aware of the walls he has built around his own.",['Drama'],,3
155,1940074,Mother,2024-01-01,"A short revenge story, while the sun goes down.",['Drama'],,4
155,1241767,Mother,2020-01-01,"A young dancer from a violent favela in Rio de Janeiro finds redemption through his vogueing family, the art of Ballroom and his relationship with his vogueing mother, Makayla.",['[]'],,4
155,1910335,Mother,2023-01-01,"With the beginning of the war, Katia decided to leave her hometown and take her mother. But mother is getting her nails done.",['[]'],,4
155,1203890,Mother,2020-01-01,"Three days in the life of a young mother, her mother, and her son, Luther, living in the postcolonial, matriarchal culture of rural Jamaica. As the narrative unfolds, a simmering conflict over Luther and his femininity surfaces and we are offered insight into two mothers with conflicting notions about love and protection.",['Drama'],,4
155,1848651,Mother,2024-01-01,,['Animation'],,4
155,1859956,Moth-er!,2022-01-01,"Moth-er is a short film depicting the horrific night of a young woman when she gets haunted by a moth, 49 days after her mother’s death. Moth-er attempts to visually capture the stages of grief the protagonist goes through by using that horrific night as a sort of microcosm of her grieving process.",['[]'],,4
156,1455593,KIDS,2020-01-01,An unscripted compilation of events on 3 different days of a group of friends.,['Documentary'],,3
156,1597124,Kids,2020-01-01,"In Adjarian village Kirnati is a well organized kindergarten, which everyday hosts dozens of children, but one day huge snow came and teachers had nothing to do but wait for children all day.",['Drama'],,3
156,1175206,Stand by Me,2022-01-01,"Kira is a 30-year-old successful architect living in the illusion of absolute choices while being obsessed with constructing the ideal Moscow. She is used to living life according to her own rules, but she has to face her fear of the future and inability to love. An unexpected tragedy will lead Kira to face her past with her family, start life from the scratch, and become a mother.",['Drama'],,3
157,1222186,Swingers,2021-01-01,"People who are very different in social origin, material capabilities, occupation and outlook on life are involved in a curious situation. Wealthy businessman Igor and his girlfriend Olga - a socialite who dreams of a career as a designer; tired from work as a physiotherapist Andrey and his wife, a pharmacist, Irina. The thrill seeking in one case and the desire to find a way out of the family dead end in the other lead these couples to a New Year's Eve swinger party. A sexual experiment in both couples, initiated by only one of the partners, turns into a series of incidents and ends in failure. To the surprise of themselves and their ""legitimate"" halves, the heroes reveal real feelings and strong mutual affection.","['Romance', 'Comedy']",,5
157,1317721,Contact,2023-01-01,"A Cornish-speaking alien returns to earth with the mortal remains of a 10th century pilgrim, and demands to speak with Jenna Gwennap.  In Kernewek with English subtitles.",['Science Fiction'],,3
157,1594267,Welcome to the Dollhouse,2021-01-01,"A dive into the societal rules and expectations of the celebration of  women’s bodies and their use to show love and power. The Disdress Dolls shimmy, shake, and strip across the stage, challenging concepts of strength and femininity by offering a vulnerable portrait of themselves and playful and macabre world.",['Documentary'],,3
157,1262804,contact,2024-01-01,"Reminiscing on a failed relationship, a young woman goes about her day, though is unable to escape the spectre of her ex-lover.",['Drama'],,3
157,1199124,Boogie Nights,2022-01-01,"A fantasy film in which the world is coming to an end due to North Korea's sudden announcement of a nuclear explosion, and an ordinary office worker meets five women while planning to live his last day without regret, and finds his life as he is caught up in an unexpected extreme situation.","['Crime', 'Comedy', 'Drama', 'Action']",,5
157,1886004,Contact,2022-01-01,"Strange things have been happening around town. Joe is moving house, before an alien invasion interrupts him.","['Science Fiction', 'Drama', 'Thriller']",,3
158,1079038,The Fugitive,2020-01-01,"Falsely accused of bombing a Los Angeles subway train by “tweet-now, confirm-later” journalism, blue collar worker Mike Ferro must prove his innocence by uncovering the real perpetrator, before the legendary cop heading the investigation can apprehend him.",['Drama'],"High speed and special ops, Suspenseful crime thrillers",4
158,1264280,Alien,2024-01-01,"In a small Ural village live only simple ordinary people except for the local hearing-impaired “fool” lyosha. he lives in a makeshift house made of garbage, weekly draws strange circles on the fields and tries to catch radio waves 24 hours a day in hope to contact representatives of extraterrestrial civilizations. the villagers laugh at lyosha and his strange hobbies, but everything changes when the one he has been calling for so long finally visits him.",['Drama'],,3
158,1238780,The Godfather,2023-01-01,An angry comedy set in the world of really organized crime.,"['Crime', 'Comedy']",,5
158,1549017,Jude,2020-01-01,"Jude addresses the transformation of an Orthodox Jewish Rebbetzin (Rabbi’s wife) in a British Synagogue to a single, non-binary person coming to terms with their parenthood, religious identity, sexuality and gender, using the Internet as a way of forging new possibilities for their existence and self-expression.",['Documentary'],,3
158,1805576,Ransom,2022-01-01,"Chronicles the life of Widow, a female kingpin in the global underground of Ransomware-as-a-Service crime syndicates. It follows her group's rise to power to establish itself as the new polar power in the global Ransomware economy.",['Adventure'],,4
158,1123251,The Ref,2021-01-01,A referee struggles to maintain control over a 2nd grade basketball game.,['Drama'],,4
159,1088200,The Game,2020-01-01,Short documentary presents a high-tension soccer match from the perspective of an ever-vigilant referee.,['Documentary'],,5
159,1178772,The Game,2021-01-01,"Strahinja, a smuggler with a failed marriage, becomes stranded with teens he's to take across the border to Hungary. The boys' open-hearted approach to life makes Strahinja aware of the walls he has built around his own.",['Drama'],,5
159,1104415,Father's Day,2022-01-01,"Three family stories intersect in present-day Rwanda: a mother tries to cope with the loss of her son, a young woman takes care of the ailing father she never truly loved, and a small-time criminal prepares his son for a life of living by his wits.",['Drama'],,2
159,1182910,Anaconda,2022-01-01,"After being cat-fished into an online sexual encounter, a college student flees a horrific vision of a stranger who might be blackmailing him with a non consensual recording.","['Thriller', 'Horror']",,4
159,1134871,She's the One,2022-01-01,"What if you could answer any question and eliminate all doubts before making the most important decision of your life? What if, by some sort of magic, you could live your life pursuing your wildest and deepest desires? That’s what’s about to happen to Andrea, a thirty-year-old man on the eve of his wedding with Laura, the girl he met in college and with whom he built a life together. Andrea starts waking up everyday in a different life and a different self, in realities where he and Laura never got together in the first place. Exploring the many paths his life could have lead him on to, from unapologetic womanizer to acclaimed musician, Andrea will have to face the void Laura’s absence left in his many different “iterations”. Will he try to break the spell?","['Fantasy', 'Comedy', 'Romance']",,3
159,1238780,The Godfather,2023-01-01,An angry comedy set in the world of really organized crime.,"['Crime', 'Comedy']",,5
160,1238780,The Godfather,2023-01-01,An angry comedy set in the world of really organized crime.,"['Crime', 'Comedy']",,5
160,1077300,Carrie,2024-01-01,"An awkward, telekinetic teenage girl's lonely life is dominated by relentless bullying at school and an oppressive religious fanatic mother at home. When her tormentors pull a humiliating prank at the senior prom, she unleashes a horrifying chaos on everyone, leaving nothing but destruction in her wake. A hand-painted and cameraless film this is filmmaker Owen Patnaude's second film on 16mm.",['[]'],,4
160,1122472,Psycho,2020-01-01,"It is not easy to make an appointment with the in-demand 40-year-old Moscow psychotherapist Oleg. To his clients, he seems to be a successful and independent family man, while passions are raging inside him, he himself needs qualified help from a specialist, and his wife went missing a little over a year ago.",['Drama'],,5
160,1511347,The Fugitive,2024-01-01,"She is a lonely young woman, spending her nights drinking. He is a man on the run. They meet each other one evening in a bar. It could be the beginning of a beautiful friendship, something more or just a small moment of rest and human connection between the big events of their lives.","['Drama', 'Crime']",,4
160,1494615,A Close Shave,2021-01-01,"Up working on his computer late at night, a man is visited by a mysterious stranger bearing a note, which leads him into a portal through time.",['Science Fiction'],,4
160,1255259,Casablanca,2023-01-01,"Casablanca emerged from a sensitive look (and listening) from a characteristic place on 3rd street in the center of Goiânia. With a territorial approach through a biographical perspective, the documentary tells the storys of the lives of Zardos and Iara that today allow places like Casablanca to continue to exist in a big city. On Thursdays, at 8 pm, what during the week was just a pizzeria, becomes an environment where bolero goes beyond the corners.","['Music', 'Documentary']",,5
161,1553294,Gone With The Wind,2022-01-01,"Love prevails in Ireland as Patrick O'Malley fights for the love of his life, Shirley the Balloon.","['Family', 'Action', 'Drama', 'Adventure', 'Comedy', 'Romance']",,2
161,1238780,The Godfather,2023-01-01,An angry comedy set in the world of really organized crime.,"['Crime', 'Comedy']",,3
161,1912453,The Wizard of OZ,2021-01-01,A take on the classic story written by L. Frank Baum.,['Fantasy'],,1
161,1255259,Casablanca,2023-01-01,"Casablanca emerged from a sensitive look (and listening) from a characteristic place on 3rd street in the center of Goiânia. With a territorial approach through a biographical perspective, the documentary tells the storys of the lives of Zardos and Iara that today allow places like Casablanca to continue to exist in a big city. On Thursdays, at 8 pm, what during the week was just a pizzeria, becomes an environment where bolero goes beyond the corners.","['Music', 'Documentary']",,3
162,1052962,The Phantom,2021-01-01,"Carlos DeLuna was arrested in 1993 aged 21 for the murder of Wanda Lopez, and protested his innocence until his execution, declaring that it was another Carlos who committed the crime.","['Crime', 'Documentary']",,3
162,1511347,The Fugitive,2024-01-01,"She is a lonely young woman, spending her nights drinking. He is a man on the run. They meet each other one evening in a bar. It could be the beginning of a beautiful friendship, something more or just a small moment of rest and human connection between the big events of their lives.","['Drama', 'Crime']",,4
162,1079038,The Fugitive,2020-01-01,"Falsely accused of bombing a Los Angeles subway train by “tweet-now, confirm-later” journalism, blue collar worker Mike Ferro must prove his innocence by uncovering the real perpetrator, before the legendary cop heading the investigation can apprehend him.",['Drama'],"High speed and special ops, Suspenseful crime thrillers",4
162,1805576,Ransom,2022-01-01,"Chronicles the life of Widow, a female kingpin in the global underground of Ransomware-as-a-Service crime syndicates. It follows her group's rise to power to establish itself as the new polar power in the global Ransomware economy.",['Adventure'],,4
163,1886004,Contact,2022-01-01,"Strange things have been happening around town. Joe is moving house, before an alien invasion interrupts him.","['Science Fiction', 'Drama', 'Thriller']",,4
163,1317721,Contact,2023-01-01,"A Cornish-speaking alien returns to earth with the mortal remains of a 10th century pilgrim, and demands to speak with Jenna Gwennap.  In Kernewek with English subtitles.",['Science Fiction'],,4
163,1262804,contact,2024-01-01,"Reminiscing on a failed relationship, a young woman goes about her day, though is unable to escape the spectre of her ex-lover.",['Drama'],,4
164,1033244,Michael,2025-01-01,"An in-depth portrayal of Michael Jackson, a complicated man, who became the King of Pop. The biopic will bring to life Jackson’s most iconic performances as it gives an informed insight into the entertainer’s artistic process and personal life.","['Music', 'Drama']",,5
164,1317721,Contact,2023-01-01,"A Cornish-speaking alien returns to earth with the mortal remains of a 10th century pilgrim, and demands to speak with Jenna Gwennap.  In Kernewek with English subtitles.",['Science Fiction'],,5
164,1088200,The Game,2020-01-01,Short documentary presents a high-tension soccer match from the perspective of an ever-vigilant referee.,['Documentary'],,5
164,1320600,Phenomenon,2023-01-01,,['Documentary'],,5
164,1886004,Contact,2022-01-01,"Strange things have been happening around town. Joe is moving house, before an alien invasion interrupts him.","['Science Fiction', 'Drama', 'Thriller']",,5
164,1178772,The Game,2021-01-01,"Strahinja, a smuggler with a failed marriage, becomes stranded with teens he's to take across the border to Hungary. The boys' open-hearted approach to life makes Strahinja aware of the walls he has built around his own.",['Drama'],,5
165,1886004,Contact,2022-01-01,"Strange things have been happening around town. Joe is moving house, before an alien invasion interrupts him.","['Science Fiction', 'Drama', 'Thriller']",,5
165,1262804,contact,2024-01-01,"Reminiscing on a failed relationship, a young woman goes about her day, though is unable to escape the spectre of her ex-lover.",['Drama'],,5
165,1317721,Contact,2023-01-01,"A Cornish-speaking alien returns to earth with the mortal remains of a 10th century pilgrim, and demands to speak with Jenna Gwennap.  In Kernewek with English subtitles.",['Science Fiction'],,5
165,1621514,Aliens,2021-01-01,"A film about how language, be it film, art or written language, creates in itself a system where separation precedes contact.",['[]'],,4
165,1238780,The Godfather,2023-01-01,An angry comedy set in the world of really organized crime.,"['Crime', 'Comedy']",,4
166,1886004,Contact,2022-01-01,"Strange things have been happening around town. Joe is moving house, before an alien invasion interrupts him.","['Science Fiction', 'Drama', 'Thriller']",,4
166,1317721,Contact,2023-01-01,"A Cornish-speaking alien returns to earth with the mortal remains of a 10th century pilgrim, and demands to speak with Jenna Gwennap.  In Kernewek with English subtitles.",['Science Fiction'],,4
166,1262804,contact,2024-01-01,"Reminiscing on a failed relationship, a young woman goes about her day, though is unable to escape the spectre of her ex-lover.",['Drama'],,4
167,1422831,Pinocchio,2021-01-01,"An fun and in-depth look at Carlo Collodi's children's novel The Adventures Of Pinocchio, and how it has endured as a literary classic for over a century.",['Documentary'],,3
167,1191623,My Family,2022-01-01,"Haruto Narusawa, the president of a video game company, enjoys life in the affluent seaside town of Kamakura with his wife and daughter, who attends an elementary school. However, tragedy befalls this happy family when his daughter is kidnapped. Haruto must now face numerous hardships as he navigates through the complex web of human nature that begins to show its ugliness. The only way to save his beloved daughter is to take matters into his own hands without the police's involvement and, together with his wife, stand against the kidnappers. Can this family's story reach a happy ending? Or will theirs be a tragedy? This non-stop family suspense-thriller tests the bonds of a family facing life's worst nightmare.","['Drama', 'Crime', 'Mystery']",,4
167,1553294,Gone With The Wind,2022-01-01,"Love prevails in Ireland as Patrick O'Malley fights for the love of his life, Shirley the Balloon.","['Family', 'Action', 'Drama', 'Adventure', 'Comedy', 'Romance']",,5
167,1492986,The Old Man and the Sea,2022-01-01,"The central character is an old fisherman named Santiago, who has not caught a fish for 84 days. Santiago takes his skiff far out into the deep waters of the Gulf Stream, where he soon hooks a giant marlin. With all his great experience and strength, he struggles with the fish for three days, admiring its strength, dignity, and faithfulness to its identity; its destiny is as true as Santiago’s as a fisherman. He finally reels the marlin in and lashes it to his boat. However, Santiago’s exhausting effort goes for naught. Sharks are drawn to the tethered marlin, and, although Santiago manages to kill a few, the sharks eat the fish, leaving behind only its skeleton.",['Adventure'],,5
