user_id,item_id,item_type
133,4Kf80JwKZcrHE0jJQKuH0e,3
133,1Mf27cnAF1Q6Ko83XTM5d1,3
133,70ifdSj5JAvKISNn2cD87A,3
133,6Pif6RkFoYzLygdqktus4Q,3
133,3RgQFleuuQKcCmig9ItyxQ,3
133,5fwSHlTEWpluwOM0Sxnh5k,3
133,3AEZUABDXNtecAOSC1qTfo,3
133,03x2rVJRFUrvwlfxoHd9Mo,3
133,3ZCTVFBt2Brf31RLEnCkWJ,3
133,2OErSh4oVVAUll0vHxdr6p,3
133,0AjcdGri5vhJsmZnduCEqd,3
133,1577794,2
133,1033244,2
133,1436059,2
133,1304211,2
133,1175206,2
133,1199124,2
134,0060809833,1
134,7Fv8Qp3tTSbSS2VjryUF7L,3
134,3Y7fpFZbHLpAvWJJYGehz0,3
134,7wdwIaXUuzlu1grzWMFRJm,3
134,0zK545STj6P7qbFSpCK9pp,3
134,1D2ZNECRd7KIlA4pyOUGsv,3
134,1kDkaFlmkdEZiVUogaP9OZ,3
134,3nc420PXjTdBV5TN0gCFkS,3
134,7xe3EQCvXnx6Q0zs41Y65n,3
134,58SIEtTjWErr0yEXVBKxvd,3
134,0tpwqQhdfJXRcUDSNRjb9O,3
134,0WfOuXw05LJq4ik1lVvTzi,3
134,5PvwPy5eRO8BPwpRzCHK3D,3
134,7xbWAw3LMgRMn4omR5yVn3,3
134,4fyR24BKznXBLNkK8LwWla,3
134,2wXioTynVwrEWYRv6R6vEj,3
134,2DGa7iaidT5s0qnINlwMjJ,3
134,5WLaJoYalaASb9JB7Yk5U6,3
134,5FvGI8KtImlEbOsvEW3pfX,3
134,2FyB6FVV2F35wh175H6IeZ,3
134,6DEMMeWXfmFAXgDUMMzeg6,3
134,5QtQFSdyZEl0w4iDxAyv76,3
134,7MhNCT34oaLIxwAsZlZd67,3
134,0pqnGHJpmpxLKifKRmU6WP,3
134,4F1AgKpuFRMLEgtPETVwZk,3
134,463CkQjx2Zk1yXoBuierM9,3
134,2usrT8QIbIk9y0NEtQwS4j,3
134,6BwPstqf4RoRMbDidFWNxE,3
134,2Y0iGXY6m6immVb2ktbseM,3
134,7vGuf3Y35N4wmASOKLUVVU,3
134,7ltLi7CG003USSGYsSba9s,3
134,4vLBnQtece15fFhqWxZvJP,3
134,0W7KIc2GSB9suYQAaMZ9rF,3
134,5IX4TbIR5mMHGE4wiWwKW0,3
134,6dgYHmc5yBnQFI4FSCbp6y,3
134,1805576,2
134,1320600,2
134,1502812,2
135,0805063897,1
135,4f3nDjgqXurMryYBSp0TZD,3
135,7mzPAftljnsFmU6131Pqcd,3
135,3tRPfCFAEv6wWyQO0YnGGV,3
135,4iFPsNzNV7V9KJgcOX7TEO,3
135,0ytvsZOerGzUWfHXVT2Sgy,3
135,50DMJJpAeQv4fIpxZvQz2e,3
135,1222186,2
135,1886004,2
135,1375093,2
135,1859853,2
135,1577794,2
135,1130998,2
136,3462028189,1
136,3IV4swNduIRunHREK80owz,3
136,6Rpbzk2LC8xWZI93RyodAq,3
136,4LloVtxNZpeh7q7xdi1DQc,3
136,3w3y8KPTfNeOKPiqUTakBh,3
136,1AM8QdDFZMq6SrrqUnuQ9P,3
136,6aDsgHPZsMztSbZernzlF8,3
136,6xtQ23d8GEXgcxyUKPtwc5,3
136,455lcFHS2MOMKcGquhAf22,3
136,4qGr8HmRjhdRoUCnLf82eM,3
136,5esZWlW1SijQtw30OcWyUs,3
136,6R6ux6KaKrhAg2EIB2krdU,3
136,40gvh6jP5qxMJuMmF9lG9A,3
136,2eAvDnpXP5W0cVtiI0PUxV,3
136,2d6m2F4I7wCuAKtSsdhh83,3
136,4LGJ2pLDvTRnul3EcZoYkX,3
136,0U32q8CZRRo7xCzyiaZw5f,3
136,5TmFTHZp7HjBXjjsFvCY6h,3
136,32Gf5A7Hr8RdgggXG0Fdks,3
136,3wfNiPBrzDwuanE75Ar6pS,3
136,2TjnCxxQRYn56Ye8gkUKiW,3
136,4T6HLdP6OcAtqC6tGnQelG,3
136,4qVStkAhz8A61r7bfLqPvM,3
136,6qCNaRRr5xJALfNJvh0NAw,3
136,0lks2Kt9veMOFEAPN0fsqN,3
136,3uB2mkp8ovjiuJA734dbGe,3
136,1BExV8JprNJLvLeDE9qdEW,3
136,0EfsDEYaSjGYd66Pr881nq,3
136,0mjAU3yKR1QnXnHtjGJqTM,3
136,6DoL1yYIwEW7VZMRaJhoJI,3
136,7Cuk8jsPPoNYQWXK9XRFvG,3
136,3Q7o2zzvXj7QiSCumjBpvu,3
136,4RvWPyQ5RL0ao9LPZeSouE,3
136,6uwjDA0Qi6hk8C6lPJIMc9,3
136,19pChrR4hwdINqoOFUo2Hj,3
136,6jmTHeoWvBaSrwWttr8Xvu,3
136,7qiZfU4dY1lWllzX7mPBI3,3
136,1SHB1hp6267UK9bJQUxYvO,3
136,3tS1VMpxp9bLn46Cyh09el,3
136,3a94TbZOxhkI9xuNwYL53b,3
136,3qrdLVOClRU4yPkcXZ7c5u,3
136,0xkGTPTijMU84dtHr3KQQi,3
136,6rUp7v3l8yC4TKxAAR5Bmx,3
136,13P5rwmk2EsoFRIz9UCeh9,3
136,4qVR3CF8FuFvHN4L6vXlB1,3
136,6PypGyiu0Y2lCDBN1XZEnP,3
136,5pcmtf1lwrMqmAWWm248fY,3
136,3xr8COed4nPPn6XWZ0iCGr,3
136,7rdnB5DAyPbaj51TCQRcqW,3
136,6XmBh5HSdVzEAaqzEftL9t,3
136,4kaLkst9lT3sQ5Crgxs3ic,3
136,6ZkeNE5zlcl13PbnzXdw38,3
136,0fVDu1evgjX9CFD0cmuRrM,3
136,5jXrULyYKHjkAMk4TXZFoG,3
136,2RFt6ZWQbr9mPhsft9u9eX,3
136,7KWoeBqSdZHEloYKVxssfG,3
136,0yqrhHrcWLMjBylHReDN5u,3
136,4alHo6RGd0D3OUbTPExTHN,3
136,14sOS5L36385FJ3OL8hew4,3
136,6Rqn2GFlmvmV4w9Ala0I1e,3
136,4F1AgKpuFRMLEgtPETVwZk,3
136,4j3X4KX8rURekAVIFUhI23,3
136,5VYBergVrUDcb8QyEg70cF,3
136,5O2P9iiztwhomNh8xkR9lJ,3
136,4qVR3CF8FuFvHN4L6vXlB1,3
136,2169IKAivSUUFGcedGASXc,3
136,2hLXUbsOU9cDb9RFva9FYr,3
136,4RAOI1etsgbh5NP3T5R8rN,3
136,7txxAtOMwLLnQTpKeBL6bp,3
136,78gsvivelCP8Kh0tSRTy8D,3
136,7hMKAmUlUUYa5qEiHWK4bk,3
136,3tS1VMpxp9bLn46Cyh09el,3
136,56pvqFKGXPjubh5eY6sOlv,3
136,1ntxpzIUbSsizvuAy6lTYY,3
136,6Vc5wAMmXdKIAM7WUoEb7N,3
136,6v5vr3SqSczkqIIVeW8RjZ,3
136,62yaHPUl2vELHwaHb6R5oW,3
136,78ZqE2tjAxbqEGGlvGnQfT,3
136,5Fim1gaXBgsiFfsQAfQSDS,3
136,2bDENJyfbxj0neGiXUFvIX,3
136,46gSk82duJtX3TTA182ruG,3
136,6jGnykaS6TkWp15utXSAeI,3
136,6gPPoRYJwCsoB2VVdPJfmo,3
136,0U32q8CZRRo7xCzyiaZw5f,3
136,4WyhOKXtCkNVcgfTBpYaxm,3
136,2w9nvs1ByWUGkED4M0ug34,3
136,0d28khcov6AiegSCpG5TuT,3
136,6CRX3ENpLq42r0iBSjOqr1,3
136,5pKCDm2fw4k6D6C5Rk646C,3
136,0KQRhak4Irr2CKxgQ9U6ay,3
136,7k6QR9YHyW258yVN6FHO1T,3
136,00B7SBwrjbycLMOgAmeIU8,3
136,5fRvePkRGdpn2nKacG7I6d,3
136,5k3U0OGYBccHdKJJu3HrUN,3
136,0HOrDVS349XFcpCYsO2hAP,3
136,769cLRTw2y6KRdkFWFkxtu,3
136,2Y0iGXY6m6immVb2ktbseM,3
136,7DD7eSuYSC5xk2ArU62esN,3
136,7Hr9ke37qeKfCajWSZ4iet,3
136,3nqQXoyQOWXiESFLlDF1hG,3
136,086myS9r57YsLbJpU0TgK9,3
136,7qEHsqek33rTcFNT9PFqLf,3
136,5KnqauuLF6qyZA9RzfeKxG,3
136,62MosvjGMQY3HeGPFEsmM1,3
136,6otiaV2fagE3s8IvP6WkwG,3
136,0BRHnOFm6sjxN1i9LJrUDu,3
136,64yajM6CxtLghmgB53VeXT,3
136,5qHW3YD2L8vvtWtD7j5pmk,3
136,67Hna13dNDkZvBpTXRIaOJ,3
136,4xkOaSrkexMciUUogZKVTS,3
136,5p7ujcrUXASCNwRaWNHR1C,3
136,3U9gogDStAfWxSm91PJuxb,3
136,6s0NHplywwr1IjnQpUpWJk,3
136,3f0wz6zcA7XkQiGm0qNF5r,3
136,5qEZvemAAeZ8E9KmyyGaLe,3
136,5QtEFRYavs5S3GHtFEq7A4,3
136,4FcknXDJ8yW2QYUl0cm6uJ,3
136,1910335,2
136,1940074,2
136,1203890,2
136,1848651,2
136,1859956,2
136,1365548,2
137,1573222321,1
137,2usrT8QIbIk9y0NEtQwS4j,3
137,5urYiIXu1ZhfMAOsp7WDTc,3
137,3HE50TVRquwXe9yv2HFoNL,3
137,3Ye5icBka8ODjcaEQakPvZ,3
137,5OjCsHeByDYEGxMrb1z8KQ,3
137,51lPx6ZCSalL2kvSrDUyJc,3
137,7MhNCT34oaLIxwAsZlZd67,3
137,6foY66mWZN0pSRjZ408c00,3
137,2N4lCwOeFRX7qrbMPRcZ7d,3
137,2HZLXBOnaSRhXStMLrq9fD,3
137,58SIEtTjWErr0yEXVBKxvd,3
137,003vvx7Niy0yvhvHt4a68B,3
137,67Hna13dNDkZvBpTXRIaOJ,3
137,2aEuA8PSqLa17Y4hKPj5rr,3
137,7KXjTSCq5nL1LoYtL7XAwS,3
137,6uwjDA0Qi6hk8C6lPJIMc9,3
137,4Zc7TCHzuNwL0AFBlyLdyr,3
137,2At18rPHOuTEjGEppwGV0A,3
137,0RW1xWSPxmbXf012RN3yWl,3
137,4LwU4Vp6od3Sb08CsP99GC,3
137,5zviMoAeuerK1Rd58qXASv,3
137,58AGoOGbwsQMhBbH0eFLRR,3
137,2DgdHcjWmO3qd50RzuBLgZ,3
137,58HvfVOeJY7lUuCqF0m3ly,3
137,6VRhkROS2SZHGlp0pxndbJ,3
137,1ZLtE9tSJdaUiIJ9YoKHQe,3
137,33jt3kYWjQzqn3xyYQ5ZEh,3
137,00YwP3wJWiG8IxAA7OS9lo,3
137,0yqrhHrcWLMjBylHReDN5u,3
137,228BxWXUYQPJrJYHDLOHkj,3
137,1y7agAufBsudgRXuq6Ekqb,3
137,6ztstiyZL6FXzh4aG46ZPD,3
137,1130998,2
137,1148908,2
137,1429870,2
137,1262804,2
137,1565242,2
137,1886004,2
138,0156028778,1
138,0812508645,1
138,1TnUURhehaoMWKAqQtirm6,3
138,3BbD2sqk7P7Rc9V0KF9o4s,3
138,02MWAaffLxlfxAUY7c5dvx,3
138,6vjvewW34Y3UiGQtJokGlY,3
138,44xO8889yUQHn70P73NILS,3
138,7AEvaz0EOmlqN27o6zpt3k,3
138,5qaEfEh1AtSdrdrByCP7qR,3
138,3tRPfCFAEv6wWyQO0YnGGV,3
138,7vGuf3Y35N4wmASOKLUVVU,3
138,61dCUoMCg28qEBzrW6htYM,3
138,3WBRfkOozHEsG0hbrBzwlm,3
138,64yajM6CxtLghmgB53VeXT,3
138,3ZI3sK9ZJB3LOiZtCs9l3p,3
138,3WBRfkOozHEsG0hbrBzwlm,3
138,3Y7fpFZbHLpAvWJJYGehz0,3
138,7qiZfU4dY1lWllzX7mPBI3,3
138,5IgjP7X4th6nMNDh4akUHb,3
138,4dVbhS6OiYvFikshyaQaCN,3
138,7ecbsiAQ6PNdiAq0hplVZo,3
138,0RW1xWSPxmbXf012RN3yWl,3
138,1kPBT8S2wJFNAyBMnGVZgL,3
138,5b6enCVP67LsqqrfTs6rxr,3
138,003vvx7Niy0yvhvHt4a68B,3
138,5SDcksP8En1l6RtTY1wzHc,3
138,5HNCy40Ni5BZJFw1TKzRsC,3
138,5FVd6KXrgO9B3JPmC8OPst,3
138,57Xjny5yNzAcsxnusKmAfA,3
138,3wfNiPBrzDwuanE75Ar6pS,3
138,11Ojp7JniVvwd0gmgvyKkd,3
138,2Rmw7J0krEU75ffhkaK93D,3
138,273uCXd7NPrInaiNqtkOrA,3
138,2Y0iGXY6m6immVb2ktbseM,3
138,6jmf4OxSGzdgthZruXtcqu,3
138,15OCqNPYoLziEAsbVnqRj5,3
138,02yaX0Reb1fQYIQdri4Ow8,3
138,3xxmjMvJsSR3L7mUOxP9QA,3
138,1wcr8DjnN59Awev8nnKpQ4,3
138,5PXsZaT8cOxb4mXrA20PMQ,3
138,1ZGmDs16vtSI0nlxDFljFK,3
138,7KWoeBqSdZHEloYKVxssfG,3
138,5KnqauuLF6qyZA9RzfeKxG,3
138,563SfWAHJs4FBZMkRN0IFN,3
138,7snQQk1zcKl8gZ92AnueZW,3
138,5WHTFyqSii0lmT9R21abT8,3
138,4Xn89qH8uKOumgvAGSvY3U,3
138,54ipXppHLA8U4yqpOFTUhr,3
138,5Os2tLxqWCi3FexbWdWDAm,3
138,79CUrU5o2KAVDTNm4x3eGU,3
138,4XfI7M5gLwEY84gYiH4RDD,3
138,5PgBTczNS4lpNmHVaPPqoU,3
138,5cz0T1Q8AmpY18TDLAe2ja,3
138,0xzI1KAr0Yd9tv8jlIk3sn,3
138,5bU4KX47KqtDKKaLM4QCzh,3
138,5FVd6KXrgO9B3JPmC8OPst,3
138,3T0oPETOdddxJ2xTt2qJe4,3
138,2gYj9lubBorOPIVWsTXugG,3
138,1077300,2
138,1072572,2
138,1122472,2
138,1675391,2
138,1010847,2
138,1094027,2
139,0061092037,1
139,0345311396,1
139,00YwP3wJWiG8IxAA7OS9lo,3
139,5vd1QZ0tdXOExiegC55IAS,3
139,6XmBh5HSdVzEAaqzEftL9t,3
139,56pvqFKGXPjubh5eY6sOlv,3
139,5IgjP7X4th6nMNDh4akUHb,3
139,0qniD6tjpPcGN9imRrBWLg,3
139,4IOXp1xFiMh5FtSEGim4CO,3
139,4n7jnSxVLd8QioibtTDBDq,3
139,5ZSl6gDoV6bPPxzmLeneV9,3
139,7tpRgru0h8B4eCvdBegLTA,3
139,6DCZcSspjsKoFjzjrWoCdn,3
139,5uHy68Q7ZWe8Qq9k7EAprS,3
139,3B4etxytImrRKQgV3XHjnR,3
139,4BvuZVf9KyBN3QiPfeI9hw,3
139,1088200,2
139,1178772,2
139,1104415,2
139,1182910,2
139,1134871,2
139,1238780,2
140,0425184226,1
140,3zHq9ouUJQFQRf3cm1rRLu,3
140,52Bg6oaos7twR7IUtEpqcE,3
140,6Zc5f20q7sOe1IC1c1jQvZ,3
140,2aEeghgUcnu75tzcolFMfs,3
140,6R6ux6KaKrhAg2EIB2krdU,3
140,0UvZcEfpzVyx47QsRbjyBz,3
140,4iFPsNzNV7V9KJgcOX7TEO,3
140,12g9IeQzX7xECLNxz8dpb5,3
140,0KkIkfsLEJbrcIhYsCL7L5,3
140,6I3mqTwhRpn34SLVafSH7G,3
140,2hLXUbsOU9cDb9RFva9FYr,3
140,0sTlGEld0h8kIPZaKDYUf4,3
140,36cqlmc53NqlEUqPJdgUOx,3
140,1711285,2
140,1410926,2
140,1334264,2
140,1688297,2
140,1096758,2
140,1466810,2
141,0006931820,1
141,0312135866,1
141,3nc420PXjTdBV5TN0gCFkS,3
141,0lQaP3ttoUjMprcvRu3yeI,3
141,0aym2LBJBk9DAYuHHutrIl,3
141,16gW9O8A4rIMx5OOVlzsSn,3
141,7uHRKSQ9WIlBBuBY7BHcbq,3
141,5FvGI8KtImlEbOsvEW3pfX,3
141,40lKptao1hxVqA7fd1OOGp,3
141,0U32q8CZRRo7xCzyiaZw5f,3
141,5HQVUIKwCEXpe7JIHyY734,3
141,0ODOmKxO0CKv4DzoP3HHIC,3
141,5KTBaWu8IOczQ0sPWzZ7MY,3
141,5PgBTczNS4lpNmHVaPPqoU,3
141,6TClJ8jXi3OBV7gcrU3jx5,3
141,3UhXPxLDFKCj1ZO6mmtV0a,3
141,200x8ONbPfFzByUr3fVz46,3
141,6otiaV2fagE3s8IvP6WkwG,3
141,39LJCSHy7nB1akjmhMQ7Y7,3
141,0HOrDVS349XFcpCYsO2hAP,3
141,324Y55zUTRSMdtFwc91csa,3
141,0xzI1KAr0Yd9tv8jlIk3sn,3
141,1178772,2
141,1080600,2
141,1088200,2
141,1680187,2
142,0684825910,1
142,61dCUoMCg28qEBzrW6htYM,3
142,4ANmPUsA3LAvOSP8xen6Vt,3
142,7sd72KZS8D59g5NmhxyHpJ,3
142,5IgjP7X4th6nMNDh4akUHb,3
142,0qo1JukfClmpHnUOJxpFXi,3
142,5GbVzc6Ex5LYlLJqzRQhuy,3
142,7s8VgA8OjvwBUuigKzEGBx,3
142,24BYTj1tb5ovZcnIbtdTYD,3
142,1ntxpzIUbSsizvuAy6lTYY,3
142,19pChrR4hwdINqoOFUo2Hj,3
142,5uHy68Q7ZWe8Qq9k7EAprS,3
142,5QtEFRYavs5S3GHtFEq7A4,3
142,3VvA1wSxukMLsvXoXtlwWx,3
142,4cuBQhxCjoXW9EX2UqeQwo,3
142,36orMWv2PgvnzXsd5CJ0yL,3
142,5O2P9iiztwhomNh8xkR9lJ,3
142,6FZDfxM3a3UCqtzo5pxSLZ,3
142,6SWsSQnuTOyE6DOJG7Zdi4,3
142,6la3Kme7O7D01fJPxgpAS5,3
142,6V4k01Xr3HsVrfqUyQSIqt,3
142,5fwSHlTEWpluwOM0Sxnh5k,3
142,3Q7o2zzvXj7QiSCumjBpvu,3
142,78ZqE2tjAxbqEGGlvGnQfT,3
142,2TktkzfozZifbQhXjT6I33,3
142,6Zc5f20q7sOe1IC1c1jQvZ,3
142,5VYBergVrUDcb8QyEg70cF,3
142,1p0WZg4NXoNVGj2AuoLJe7,3
142,3ZCLZ1tQf9Pcl2UO8s6JnN,3
142,0KCSJzsQVxkloxoT7dyrqV,3
142,4xAmbn7xiy6wGOs4oaxv70,3
142,1ZLtE9tSJdaUiIJ9YoKHQe,3
142,0DMRKqrpd0QO4RWiEdMib0,3
142,1317721,2
142,1580077,2
142,1577794,2
142,1859956,2
142,1910335,2
142,1080600,2
143,0440405483,1
143,1562827693,1
143,7arsXR8AtExnOFN3v3HiJI,3
143,7me5d5XmtCCfbDk3SsyXqM,3
143,2HZLXBOnaSRhXStMLrq9fD,3
143,6L89mwZXSOwYl76YXfX13s,3
143,1u8c2t2Cy7UBoG4ArRcF5g,3
143,1aKSNq3Skm9MIIksjx5bFy,3
143,6Tt9PBM6oWGwVnxyzuM84j,3
143,3xMQOd1C3TXsjQ3pmzOmkC,3
143,5A8jUZatix87xG0Zj6HSKG,3
143,4sOX1nhpKwFWPvoMMExi3q,3
143,6jmf4OxSGzdgthZruXtcqu,3
143,1v1oIWf2Xgh54kIWuKsDf6,3
143,2dXsILW8gzkosqleHAvl0v,3
143,7mLEUzAulFygMchoGMrP8E,3
143,4kOfxxnW1ukZdsNbCKY9br,3
143,3M23T72K5eqHI2GzdFMMHE,3
143,1886004,2
143,1262804,2
143,1001415,2
143,1317721,2
144,0525450300,1
144,6RK3IsiUW6YaSMEodbO4tk,3
144,7vrLphPq4yjaX7jiDdd2Nc,3
144,1gWtHDe403RuyZqhvSRcv8,3
144,6U2NuJILEOEpW2tVCuqKHb,3
144,5IgjP7X4th6nMNDh4akUHb,3
144,3Dv1eDb0MEgF93GpLXlucZ,3
144,1v1oIWf2Xgh54kIWuKsDf6,3
144,1sM0yZDxUhPQhkDh2CLd6l,3
144,0FDMH2ahuIVzCybwHJK9zh,3
144,3NCg46FWgnANZc9HQHQOQR,3
144,7cpC2EuFMexgy392K13RZb,3
144,7sd72KZS8D59g5NmhxyHpJ,3
144,5eGsHi6RcL33gb9k89UYaB,3
144,6XmBh5HSdVzEAaqzEftL9t,3
144,0xD23i0X1WjqMSYIxRfO80,3
144,6dgYHmc5yBnQFI4FSCbp6y,3
144,2hIsd0F6ZGfHCC1xa7vSad,3
144,7svpAkwc6xaSxlbZ7V7JiS,3
144,4Jr0O3zgoKEk71sIlABkLp,3
144,06ypiqmILMdVeaiErMFA91,3
144,1l4pW7Tklvcc3k38rDFMkk,3
144,003vvx7Niy0yvhvHt4a68B,3
144,5ohfpKB5tt275f4Y4lQ9F7,3
144,5vTSnZTmS1gMiWuA9kDE19,3
144,1886004,2
144,1262804,2
144,1697859,2
144,1317721,2
145,0446602485,1
145,7vGuf3Y35N4wmASOKLUVVU,3
145,3zHq9ouUJQFQRf3cm1rRLu,3
145,5IX4TbIR5mMHGE4wiWwKW0,3
145,1ZMq0qzXfGnFo7BN03yddJ,3
145,5aXTfpNOqLj35ydEiLio67,3
145,1HsSIPLTQT354yJcQGfEY3,3
145,6PypGyiu0Y2lCDBN1XZEnP,3
145,2DRMuw0U0QbkVQxWxdJV3M,3
145,0xzI1KAr0Yd9tv8jlIk3sn,3
145,6SRWhUJcD2YKahCwHavz3X,3
145,4jVBIpuOiMj1crqd8LoCrJ,3
145,2ThuiiI0d0TybcQDYDSgpS,3
145,4HOVQhtjFCRGY9PnsLoR86,3
145,6xtQ23d8GEXgcxyUKPtwc5,3
145,1848651,2
145,1940074,2
145,1203890,2
145,1873292,2
145,1440328,2
145,1859956,2
146,0061043524,1
146,2At18rPHOuTEjGEppwGV0A,3
146,17opN752ZQpNuoptelsNQ1,3
146,7CuXB3Dr61IvDFEWfqG3sE,3
146,1262804,2
146,1088200,2
146,1080600,2
146,1087159,2
146,1365548,2
146,1178772,2
147,0140324623,1
147,0440217547,1
147,7nFJSfGvvV0WjatTZN6QYi,3
147,4XfI7M5gLwEY84gYiH4RDD,3
147,0xD23i0X1WjqMSYIxRfO80,3
147,6JUMswocQ7Hp46kj9kyljT,3
147,2nLtzopw4rPReszdYBJU6h,3
147,6bZuZKR8hoyzZXNh1IW2Bu,3
147,3SH8GHdwJGXnoEmnCbPpJQ,3
147,06kxa3al7bUqRRo5nAFduZ,3
147,2qtqIinDwJQzsUofMtkH0D,3
147,2K0uZFmADV2hpSvJITvGoL,3
147,3eFoAIpRrhGCEISQxnoNFI,3
147,0pAiyIHt9DyHOjWgF41kp6,3
147,2MobJagQB0dGJoRqI8OT0m,3
147,0WHtcCpZnoyFlQg3Mf2cdN,3
147,3WBRfkOozHEsG0hbrBzwlm,3
147,1yc53HK08sDab7PDFgnLWk,3
147,2xkrujtSjZz7EKAYGbIIzH,3
147,66x45Yh9x397PWpxMX0ZDT,3
147,6BwPstqf4RoRMbDidFWNxE,3
147,51c94ac31swyDQj9B3Lzs3,3
147,0INUE1K7cEiE8VH63Rv5RJ,3
147,02MWAaffLxlfxAUY7c5dvx,3
147,563SfWAHJs4FBZMkRN0IFN,3
147,5pRElcsPZrgZXkoON2o5Go,3
147,4gMgiXfqyzZLMhsksGmbQV,3
147,68Dni7IE4VyPkTOH9mRWHr,3
147,5IgjP7X4th6nMNDh4akUHb,3
147,5EYZZvmNAH5VZCwuzYJqoA,3
147,4QlzkaRHtU8gAdwqjWmO8n,3
147,7cpCU3Denug5NGZsSpQl8v,3
147,0EH7sgeiFqDa3eS7ieW2zs,3
147,7wdwIaXUuzlu1grzWMFRJm,3
147,6gwnKOvdBKkTU4CQ7KpIAu,3
147,6RK3IsiUW6YaSMEodbO4tk,3
147,1nocRtwyNPVtGcIJqfgdzZ,3
147,4sOX1nhpKwFWPvoMMExi3q,3
147,2AY1UAimvTqjJC8vDJsOyy,3
147,1nocRtwyNPVtGcIJqfgdzZ,3
147,1O5mTSQa0sCce9ghhDqIZl,3
147,15JINEqzVMv3SvJTAXAKED,3
147,40gvh6jP5qxMJuMmF9lG9A,3
147,73ucpKq91TuejrLHgzDNHK,3
147,228BxWXUYQPJrJYHDLOHkj,3
147,5WHTFyqSii0lmT9R21abT8,3
147,6Q1m1GyNxyOwZ2ud3p7XoS,3
147,6Qyc6fS4DsZjB2mRW9DsQs,3
147,57DhVYA7E1CyrE4OKuyLb7,3
147,3Vby4nGmtbDo7HDJamOWkT,3
147,6zAvNLJkdyRApUHnlJjKfO,3
147,7svpAkwc6xaSxlbZ7V7JiS,3
147,1aKSNq3Skm9MIIksjx5bFy,3
147,50DMJJpAeQv4fIpxZvQz2e,3
147,4QSF0d4ENvMXA03ARpMfaP,3
147,200x8ONbPfFzByUr3fVz46,3
147,7hMKAmUlUUYa5qEiHWK4bk,3
147,7p30D2KjK2XW7YUvI6nH3o,3
147,1805025,2
147,1238780,2
147,1577794,2
147,1264280,2
147,1827337,2
147,1199124,2
148,0440220653,1
148,0445406518,1
148,469rBLYJUZHMJLtq2Wch3h,3
148,5gb9UJkh8TfrNMRYOJNbew,3
148,6NJQpFNkDCMaRBogIi9sOI,3
148,0siYMEsGrzzzlWLXK5zJfS,3
148,0RW1xWSPxmbXf012RN3yWl,3
148,1262804,2
148,1317721,2
148,1052420,2
148,1178243,2
148,1320600,2
148,1580077,2
149,0525934251,1
149,3w3y8KPTfNeOKPiqUTakBh,3
149,1jLsirPDkUS2g4gnkYua58,3
149,7uv632EkfwYhXoqf8rhYrg,3
149,7uv632EkfwYhXoqf8rhYrg,3
149,0DMRKqrpd0QO4RWiEdMib0,3
149,3M23T72K5eqHI2GzdFMMHE,3
149,5erkBzi1uzfVzRotIEDevu,3
149,0ODOmKxO0CKv4DzoP3HHIC,3
149,5PvwPy5eRO8BPwpRzCHK3D,3
149,5x4vgABKiGp4Vg7ZyFRxhn,3
149,1QJWQRagviM87ff3wQjBkP,3
149,0zzVTGyRrWpQu8Fr28NRAv,3
149,2wrJq5XKLnmhRXHIAf9xBa,3
149,24BYTj1tb5ovZcnIbtdTYD,3
149,3YD9EehnGOf88rGSZFrnHg,3
149,3YD9EehnGOf88rGSZFrnHg,3
149,0dKg2vGC1hFqcK5LGTaKzX,3
149,6jmf4OxSGzdgthZruXtcqu,3
149,1585273,2
149,1594267,2
149,1680187,2
149,1088200,2
149,1320600,2
149,1178772,2
150,0156028778,1
150,0375727345,1
150,0425049965,1
150,3IQF4xCQUPicbA4hWfTxPo,3
150,1203890,2
150,1848651,2
150,1940074,2
150,1087159,2
150,1726127,2
150,1680187,2
151,0743235355,1
151,0xzI1KAr0Yd9tv8jlIk3sn,3
151,2LcXJP95e4HKydTZ2mYfrx,3
151,0hAIs32U2SmJcXymlcyF8h,3
151,2FyB6FVV2F35wh175H6IeZ,3
151,2T3jgoAMbBXiMMD8pSc6QL,3
151,6oYkwjI1TKP9D0Y9II1GT7,3
151,0S5cs4lAkx99tGjoWS4Jtk,3
151,0KKkJNfGyhkQ5aFogxQAPU,3
151,2wSAWEYUHkt92X4SBAPqZE,3
151,4skbQNtyjy8A7mo8oqe2oD,3
151,6Pif6RkFoYzLygdqktus4Q,3
151,5JdLUE9D743ob2RtgmVpVx,3
151,5GbVzc6Ex5LYlLJqzRQhuy,3
151,5A8jUZatix87xG0Zj6HSKG,3
151,4ZtFanR9U6ndgddUvNcjcG,3
151,0UXswv8EK5264CWxS0tLNF,3
151,3U4isOIWM3VvDubwSI3y7a,3
151,6UbfuPifNmblRiaE8vQ08U,3
151,27OeeYzk6klgBh83TSvGMA,3
151,11Ojp7JniVvwd0gmgvyKkd,3
151,086myS9r57YsLbJpU0TgK9,3
151,3FAJ6O0NOHQV8Mc5Ri6ENp,3
151,1834997,2
151,1434035,2
151,1911203,2
151,1033244,2
151,1080600,2
151,1436059,2
152,034531221X,1
152,0671741195,1
152,0684810395,1
152,3cBsEDNhFI9E82vPj3kvi3,3
152,0sTlGEld0h8kIPZaKDYUf4,3
152,1B5Tp2Ml9nLlmTSJx8xVfI,3
152,47isJpIIO8m7BJEhiFhnaf,3
152,48zFZh27QU5qsrBjn4C2FA,3
